Comp_Name,Job_Title,Location,Skill_Name
"Izam, inc.",Sales Account Manager - Daftra," 
Smart Village, Giza",erp software
"Izam, inc.",Sales Account Manager - Daftra," 
Smart Village, Giza",erp
Objects,Backend Developer - PHP," 
Alexandria, Egypt",php
Objects,Backend Developer - PHP," 
Alexandria, Egypt",computer science
Objects,Backend Developer - PHP," 
Alexandria, Egypt",software development
Objects,Backend Developer - PHP," 
Alexandria, Egypt",information technology (it)
Objects,Backend Developer - PHP," 
Alexandria, Egypt",linux
Objects,Backend Developer - PHP," 
Alexandria, Egypt",engineering
Objects,Backend Developer - PHP," 
Alexandria, Egypt",wordpress
Objects,Backend Developer - PHP," 
Alexandria, Egypt",software engineering
Objects,Backend Developer - PHP," 
Alexandria, Egypt",laravel
Objects,Backend Developer - PHP," 
Alexandria, Egypt",symfony
Royal Investment,Telecom engineer," 
6th of October, Giza",computer science
Royal Investment,Telecom engineer," 
6th of October, Giza",information technology (it)
Royal Investment,Telecom engineer," 
6th of October, Giza",telecom
Royal Investment,Telecom engineer," 
6th of October, Giza",telecom engineer
COREations,Graphic Designer," 
Mansoura, Dakahlia",adobe creative suite
COREations,Graphic Designer," 
Mansoura, Dakahlia",adobe illustrator
COREations,Graphic Designer," 
Mansoura, Dakahlia",graphic design
COREations,Graphic Designer," 
Mansoura, Dakahlia",graphic
COREations,Graphic Designer," 
Mansoura, Dakahlia",adobe photoshop
COREations,Graphic Designer," 
Mansoura, Dakahlia",css
COREations,Graphic Designer," 
Mansoura, Dakahlia",html
COREations,Graphic Designer," 
Mansoura, Dakahlia",photoshop
COREations,Graphic Designer," 
Mansoura, Dakahlia",illustrator
COREations,Graphic Designer," 
Mansoura, Dakahlia",design
COREations,Graphic Designer," 
Mansoura, Dakahlia",creative
COREations,Graphic Designer," 
Mansoura, Dakahlia",computer science
Nahdet Misr Publishing Group,SAP Cloud Developer," 
Giza, Egypt",information technology (it)
Nahdet Misr Publishing Group,SAP Cloud Developer," 
Giza, Egypt",sap
COREations,Sales Account Manager," 
6th of October, Giza",account manager
COREations,Sales Account Manager," 
6th of October, Giza",sales
COREations,Sales Account Manager," 
6th of October, Giza",saas
COREations,Sales Account Manager," 
6th of October, Giza",cloud services
Confidential Company,Software Service Delivery Specialist,"Cairo, Egypt",information technology (it)
Confidential Company,Software Service Delivery Specialist,"Cairo, Egypt",project management
Confidential Company,Software Service Delivery Specialist,"Cairo, Egypt",customer support
Confidential Company,Software Service Delivery Specialist,"Cairo, Egypt",business administration
Confidential Company,Software Service Delivery Specialist,"Cairo, Egypt",software
Confidential Company,Software Service Delivery Specialist,"Cairo, Egypt",agile
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",computer science
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",hardware
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",help desk
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",information technology (it)
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",installation
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",it
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",software
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",support
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",systems
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",technical
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",technical support
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",troubleshooting
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",ccna
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",mcsa
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",engineering
Sutherland,It Help Desk Intern," 
New Cairo, Cairo",computer
Confidential Company,Software Service Delivery Specialist (Banking),"Cairo, Egypt",business administration
Confidential Company,Software Service Delivery Specialist (Banking),"Cairo, Egypt",computer engineering
Confidential Company,Software Service Delivery Specialist (Banking),"Cairo, Egypt",communication skills
Confidential Company,Software Service Delivery Specialist (Banking),"Cairo, Egypt",information technology (it)
Confidential Company,Software Service Delivery Specialist (Banking),"Cairo, Egypt",project management
Confidential Company,Software Service Delivery Specialist (Banking),"Cairo, Egypt",software
Crevisoft Corporation,Odoo Implementer," 
Maadi, Cairo",odoo
Crevisoft Corporation,Odoo Implementer," 
Maadi, Cairo",erp
Crevisoft Corporation,Odoo Implementer," 
Maadi, Cairo",business analysis
Crevisoft Corporation,Odoo Implementer," 
Maadi, Cairo",analysis
Crevisoft Corporation,Odoo Implementer," 
Maadi, Cairo",business
Crevisoft Corporation,Odoo Implementer," 
Maadi, Cairo",computer science
Crevisoft Corporation,Odoo Implementer," 
Maadi, Cairo",information technology (it)
Crevisoft Corporation,Odoo Implementer," 
Maadi, Cairo",it
Crevisoft Corporation,Odoo Implementer," 
Maadi, Cairo",open source
Crevisoft Corporation,Odoo Implementer," 
Maadi, Cairo",planning
Confidential Company,Banking IT Operations Specialist,"Cairo, Egypt",banking
Confidential Company,Banking IT Operations Specialist,"Cairo, Egypt",information technology (it)
Confidential Company,Banking IT Operations Specialist,"Cairo, Egypt",it
Confidential Company,Banking IT Operations Specialist,"Cairo, Egypt",agile
Confidential Company,Banking IT Operations Specialist,"Cairo, Egypt",communication skills
Confidential Company,Banking IT Operations Specialist,"Cairo, Egypt",fintech
Confidential Company,Banking IT Operations Specialist,"Cairo, Egypt",management
Confidential Company,Technical Support,"Cairo, Egypt",engineering
Confidential Company,Technical Support,"Cairo, Egypt",database
Confidential Company,Technical Support,"Cairo, Egypt",computer science
Confidential Company,Technical Support,"Cairo, Egypt",oracle
Confidential Company,Technical Support,"Cairo, Egypt",sql
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",data science
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",computer science
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",computer engineering
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",python
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",machine learning
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",deep learning
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",artificial intelligence (ai)
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",software engineering
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",oop
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",programming
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",mathematics
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",mathematics teaching
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",mathematics curriculum
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",applied mathematics
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",information technology (it)
EpsilonAI,Data Science Instructor," 
Nasr City, Cairo",software development
Universities of Canada in Egypt,IT Technical Support Specialist," 
New Capital, Cairo",communication
Universities of Canada in Egypt,IT Technical Support Specialist," 
New Capital, Cairo",computer science
Universities of Canada in Egypt,IT Technical Support Specialist," 
New Capital, Cairo",computer systems
Universities of Canada in Egypt,IT Technical Support Specialist," 
New Capital, Cairo",it
Universities of Canada in Egypt,IT Technical Support Specialist," 
New Capital, Cairo",troubleshooting
Universities of Canada in Egypt,IT Technical Support Specialist," 
New Capital, Cairo",technical support
Universities of Canada in Egypt,IT Technical Support Specialist," 
New Capital, Cairo",information technology (it)
Universities of Canada in Egypt,IT Technical Support Specialist," 
New Capital, Cairo",customer support
Universities of Canada in Egypt,IT Technical Support Specialist," 
New Capital, Cairo",technical
Universities of Canada in Egypt,IT Technical Support Specialist," 
New Capital, Cairo",help desk
Universities of Canada in Egypt,IT Technical Support Specialist," 
New Capital, Cairo",computer
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",powershell
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",security
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",architecture
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",business
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",cloud
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",computer science
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",crm
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",dns
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",engineering
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",information technology (it)
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",software development
Link Datacenter,Senior Platform Engineer," 
Giza, Egypt",ip
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",communication
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",communication skills
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",computer science
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",customer service
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",engineering
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",it sales
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",english
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",sales skills
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",sales target
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",science
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",sales
Link Datacenter,Senior Sales Account Manager," 
Giza, Egypt",skills
Link Datacenter,Database Administrator - SQL," 
Giza, Egypt",administration
Link Datacenter,Database Administrator - SQL," 
Giza, Egypt",computer science
Link Datacenter,Database Administrator - SQL," 
Giza, Egypt",dba
Link Datacenter,Database Administrator - SQL," 
Giza, Egypt",engineering
Link Datacenter,Database Administrator - SQL," 
Giza, Egypt",information technology (it)
Link Datacenter,Database Administrator - SQL," 
Giza, Egypt",mcitp
Link Datacenter,Database Administrator - SQL," 
Giza, Egypt",mcts
Link Datacenter,Database Administrator - SQL," 
Giza, Egypt",ms sql
Link Datacenter,Database Administrator - SQL," 
Giza, Egypt",oracle
Link Datacenter,Database Administrator - SQL," 
Giza, Egypt",sql
Link Datacenter,Database Administrator - SQL," 
Giza, Egypt",sql server
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",azure
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",cloud
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",computer engineering
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",computer science
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",docker
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",engineering
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",information technology (it)
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",linux
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",mysql
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",networking
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",python
Link Datacenter,Cloud Solutions Architect," 
Giza, Egypt",troubleshooting
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",bi
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",computer science
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",developer
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",information technology (it)
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",oracle
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",oracle developer
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",reports
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",software development
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",software engineering
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",support
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",uat
El Mohandess Print House,Senior Oracle Developer," 
10th of Ramadan City, Sharqia",go
Impactyn,Back End Technical lead," 
Sheikh Zayed, Giza",computer science
Impactyn,Back End Technical lead," 
Sheikh Zayed, Giza",engineering
Impactyn,Back End Technical lead," 
Sheikh Zayed, Giza",software development
Impactyn,Back End .NET," 
Sheikh Zayed, Giza",information technology (it)
Impactyn,Back End .NET," 
Sheikh Zayed, Giza",back end
Impactyn,Back End .NET," 
Sheikh Zayed, Giza",software engineering
Impactyn,Back End .NET," 
Sheikh Zayed, Giza",software development
Impactyn,Back End .NET," 
Sheikh Zayed, Giza",computer science
LINK Development,IOS Technical Lead," 
Cairo, Egypt",objective-c
LINK Development,IOS Technical Lead," 
Cairo, Egypt",ios
LINK Development,IOS Technical Lead," 
Cairo, Egypt",software development
LINK Development,IOS Technical Lead," 
Cairo, Egypt",engineering
LINK Development,IOS Technical Lead," 
Cairo, Egypt",information technology (it)
LINK Development,IOS Technical Lead," 
Cairo, Egypt",mobile platforms
LINK Development,IOS Technical Lead," 
Cairo, Egypt",ios development
LINK Development,IOS Technical Lead," 
Cairo, Egypt",mobile development
LINK Development,IOS Technical Lead," 
Cairo, Egypt",swift
LINK Development,IOS Technical Lead," 
Cairo, Egypt",html
LINK Development,IOS Technical Lead," 
Cairo, Egypt",javascript
LINK Development,IOS Technical Lead," 
Cairo, Egypt",computer science
LINK Development,IOS Technical Lead," 
Cairo, Egypt",software engineering
LINK Development,IOS Technical Lead," 
Cairo, Egypt",english
Crevisoft Corporation,Front End Developer," 
Maadi, Cairo",npm
Crevisoft Corporation,Front End Developer," 
Maadi, Cairo",computer science
Fintech solutions,Backend Developer," 
New Cairo, Cairo",android
Fintech solutions,Backend Developer," 
New Cairo, Cairo",computer science
